,City,Country,Province,ID,POIID,distance
3486,Lower Sackville,CA,NS,5258175,POI4,61022.46410085209
3487,Toronto,CA,ON,5270410,POI3,503727.5302843575
3488,Toronto,CA,ON,5271079,POI3,501573.4078725759
3489,Edmonton,CA,AB,5272265,POI1,11867.89409395888
3490,Calgary,CA,AB,5277345,POI1,285111.329598072
3491,Calgary,CA,AB,5281388,POI1,288884.2493832132
3492,Calgary,CA,AB,5284689,POI1,267310.14063979866
3493,Calgary,CA,AB,5288817,POI1,277313.8001630848
3494,Calgary,CA,AB,5299426,POI1,272730.9273295543
3495,Harcourt,CA,ON,5299889,POI3,365335.9432973899
3496,Montréal,CA,QC,5300273,POI3,6804.140344937454
3497,Calgary,CA,AB,5339263,POI1,282176.81687851046
3498,Burlington,CA,ON,5340252,POI3,546578.4111541123
3499,Calgary,CA,AB,5340303,POI1,271307.04163252877
3500,Toronto,CA,ON,5350082,POI3,507174.9434252782
3501,Kingston,CA,ON,5350799,POI3,269740.6912064696
3502,Toronto,CA,ON,5352299,POI3,507925.9118333028
3503,Toronto,CA,ON,5354900,POI3,491822.26737342065
3504,Edmonton,CA,AB,5364179,POI1,7607.504055984214
3505,Calgary,CA,AB,5364609,POI1,277574.4260891926
3506,Brampton,CA,ON,5386183,POI3,536420.2129496083
3507,Calgary,CA,AB,5399481,POI1,272730.9273295543
3508,Pike River,CA,QC,5404482,POI3,51600.44431892413
3509,Calgary,CA,AB,5405923,POI1,282149.57876862853
3510,Châteauguay,CA,QC,5428450,POI3,21959.17052109943
3511,Saskatoon,CA,SK,5449349,POI1,486487.85036192514
3512,Edmonton,CA,AB,5459189,POI1,8037.75717959488
3513,Scarborough,CA,ON,5479355,POI3,489221.03042818647
3514,Richmond,CA,BC,5506338,POI1,825200.9377376687
3515,Montréal,CA,QC,5507676,POI3,2858.8605058859753
3516,Thornhill,CA,ON,5513043,POI3,500104.1493649977
3517,Burlington,CA,ON,5519852,POI3,551956.8593303344
3518,Saskatoon,CA,SK,5527357,POI1,485826.6582262077
3519,Concord,CA,ON,5529393,POI3,506355.4035276958
3520,Ottawa,CA,ON,5553471,POI3,167391.31617583637
3521,Fort Mackay,CA,AB,5556609,POI1,434483.7427349254
3522,Calgary,CA,AB,5560818,POI1,275905.3959119666
3523,Fort Mcmurray,CA,AB,5588999,POI1,377663.2515410057
3524,Wasaga Beach,CA,ON,5605517,POI3,526693.4497932489
3525,Chatham,CA,ON,4517349,POI3,769661.1559032147
3526,Sherwood Park,CA,AB,4540894,POI1,10546.52430820978
3527,Montréal,CA,QC,4556332,POI3,5191.104778261954
3528,Gatineau,CA,QC,4576375,POI3,162781.46165768924
3529,Quebec,CA,QC,4595507,POI3,220847.24077698987
3530,Calgary,CA,AB,4605588,POI1,280833.55175058177
3531,Jacksonville,CA,NB,4619091,POI4,357182.06287010224
3532,Ottawa,CA,ON,4621849,POI3,160614.0594730807
3533,Calgary,CA,AB,4623678,POI1,283526.6400944849
3534,Waterloo,CA,ON,4641767,POI3,596931.9139426178
3535,Calgary,CA,AB,4671076,POI1,279644.62855324126
3536,Calgary,CA,AB,4672091,POI1,283526.6400944849
3537,Beaumont,CA,AB,4673389,POI1,21835.337190613038
3538,Calgary,CA,AB,4685459,POI1,272730.9273295543
3539,Fort Mcmurray,CA,AB,4694481,POI1,377607.7431522519
3540,Cambridge,CA,ON,4698567,POI3,586125.0758351708
3541,Toronto,CA,ON,4704277,POI3,510282.9094668875
3542,Beaumont,CA,AB,4708185,POI1,21505.954102688043
3543,Surrey,CA,BC,4712469,POI1,814725.0737834628
3544,Dartmouth,CA,NS,4715223,POI4,64281.07679556237
3545,Richmond,CA,BC,4719867,POI1,826779.0162323222
3546,Waterloo,CA,ON,4721823,POI3,601406.0727323242
3547,Thornhill,CA,ON,4731777,POI3,496349.22110135347
3548,Calgary,CA,AB,4737666,POI1,279520.1867607194
3549,Windsor,CA,ON,4740777,POI3,840976.0209280862
3550,Red Deer,CA,AB,4743248,POI1,143940.1668960184
3551,Mississauga,CA,ON,4755444,POI3,522465.8320379033
3552,Toronto,CA,ON,4760442,POI3,504253.1357355172
3553,Halifax,CA,NS,4766201,POI4,67621.32983770015
3554,Scarborough,CA,ON,4778978,POI3,487446.92194538977
3555,Calgary,CA,AB,4798817,POI1,277203.0063343148
3556,Calgary,CA,AB,4804252,POI1,290740.45438930654
3557,Sturgeon Falls,CA,ON,4808789,POI3,500512.05480794644
3558,Windsor,CA,ON,4809716,POI3,845675.0365816442
3559,Calgary,CA,AB,4811805,POI1,270384.9425402437
3560,Laval,CA,QC,4824531,POI3,15812.180213040696
3561,Edmonton,CA,AB,4831593,POI1,6825.061940518454
3562,Montréal,CA,QC,4844397,POI3,3427.8521600379527
3563,Calgary,CA,AB,4845107,POI1,292339.84736864694
3564,Richmond,CA,BC,4847937,POI1,820213.8667436582
3565,Moncton,CA,NB,4849486,POI4,157030.98178361726
3566,Calgary,CA,AB,4859484,POI1,285111.329598072
3567,Saint Catharines,CA,ON,4870297,POI3,523413.1708207613
3568,Edmonton,CA,AB,4872381,POI1,11465.744636014146
3569,Morden,CA,MB,4889829,POI1,1169473.4950139013
3570,Oakville,CA,ON,4898635,POI3,544651.313300127
3571,Outremont,CA,QC,4912469,POI3,2888.56069326465
3572,Toronto,CA,ON,4920117,POI3,515571.300061879
3573,North York,CA,ON,4933140,POI3,504549.3410750405
3574,Ottawa,CA,ON,4943836,POI3,163019.6316843213
3575,Dundas,CA,ON,4950944,POI3,565996.075104449
3576,Calgary,CA,AB,4967363,POI1,290326.4813685335
3577,Calgary,CA,AB,4969806,POI1,290326.4813685335
3578,Edmonton,CA,AB,4982458,POI1,6176.108874723947
3579,Calgary,CA,AB,5019008,POI1,273655.29708635306
3580,Mississauga,CA,ON,5027462,POI3,532506.3111532532
3581,Grande Prairie,CA,AB,5036343,POI1,384376.75300582265
3582,Waterloo,CA,ON,5044035,POI3,596001.4888642571
3583,Strathcona,CA,AB,5044431,POI1,14297.874754251976
3584,Winnipeg,CA,MB,5063657,POI1,1188005.631753858
3585,Brantford,CA,ON,5084628,POI3,592499.4537784501
3586,Edmonton,CA,AB,5093391,POI1,10009.874553699041
3587,Etobicoke,CA,ON,5097853,POI3,515028.9145469568
3588,Oakville,CA,ON,5103865,POI3,536940.3492933582
3589,Toronto,CA,ON,5104842,POI3,491822.26737342065
3590,Toronto,CA,ON,5118036,POI3,503899.7330827753
3591,Edmonton,CA,AB,5123682,POI1,1739.447307427027
3592,Edmonton,CA,AB,5139244,POI1,10547.267624399745
3593,Invermere,CA,BC,5158170,POI1,380879.78678719985
3594,Lindsay,CA,ON,5160494,POI3,415539.08244511776
3595,Calgary,CA,AB,5171202,POI1,282573.7306154909
3596,Toronto,CA,ON,5179767,POI3,507925.9118333028
3597,Edmonton,CA,AB,5184899,POI1,11151.614449630859
3598,Thornhill,CA,ON,5194404,POI3,496349.22110135347
3599,Montréal,CA,QC,5206614,POI3,7515.437359507559
3600,Barrie,CA,ON,5207433,POI3,502645.50163232646
3601,Montréal,CA,QC,5210891,POI3,7975.954036993636
3602,Saskatoon,CA,SK,5213431,POI1,480734.4500350777
3603,Cochrane,CA,AB,5243269,POI1,265695.39164902177
3604,Edmonton,CA,AB,5263743,POI1,11787.141911666764
3605,Ottawa,CA,ON,5322585,POI3,166913.23409979077
3606,Edmonton,CA,AB,5328799,POI1,6176.108874723947
3607,Mississauga,CA,ON,5337374,POI3,523551.5085552052
3608,Calgary,CA,AB,5343214,POI1,270384.9425402437
3609,Calgary,CA,AB,5352886,POI1,290326.4813685335
3610,Calgary,CA,AB,5352948,POI1,290326.4813685335
3611,Toronto,CA,ON,5353647,POI3,507174.9434252782
3612,York,CA,ON,5355030,POI3,506780.73886957957
3613,Calgary,CA,AB,5361073,POI1,290326.4813685335
3614,East York,CA,ON,5390493,POI3,498249.5991347652
3615,Calgary,CA,AB,5391187,POI1,272730.9273295543
3616,Vancouver,CA,BC,5394252,POI1,820560.9798666484
3617,Fort Mcmurray,CA,AB,5398311,POI1,378046.5638613223
3618,Mississauga,CA,ON,5410682,POI3,528504.6202081767
3619,Toronto,CA,ON,5414167,POI3,506148.52694523026
3620,Calgary,CA,AB,5417501,POI1,283731.17065679596
3621,Edmonton,CA,AB,5422965,POI1,5416.846823606217
3622,Calgary,CA,AB,5427120,POI1,279141.9418067524
3623,Thornhill,CA,ON,5430075,POI3,496349.22110135347
3624,Sudbury,CA,ON,5434430,POI3,580698.1184869839
3625,Saskatoon,CA,SK,5434563,POI1,480734.4500350777
3626,Edmonton,CA,AB,5440535,POI1,10996.581043295977
3627,Thunder Bay,CA,ON,5446501,POI3,1231655.7042597486
3628,Thornhill,CA,ON,5447751,POI3,496349.22110135347
3629,Kingston,CA,ON,5462764,POI3,273469.7053151318
3630,Toronto,CA,ON,5467268,POI3,502457.7114347643
3631,Brockville,CA,ON,5469124,POI3,195687.87382286793
3632,Wasaga Beach,CA,ON,5471485,POI3,526693.4497932489
3633,Edmonton,CA,AB,5479090,POI1,3008.598077186257
3634,Calgary,CA,AB,5492868,POI1,277013.3529465776
3635,Mississauga,CA,ON,5510905,POI3,526635.6000944439
3636,Longueuil,CA,QC,5518490,POI3,6922.976660396108
3637,Port Colborne,CA,ON,5521683,POI3,539380.8395096429
3638,Calgary,CA,AB,5524608,POI1,288182.444010423
3639,Montréal,CA,QC,5525116,POI3,55799.44082921739
3640,Calgary,CA,AB,5530656,POI1,281090.90797681303
3641,Toronto,CA,ON,5538028,POI3,503723.28416426067
3642,Markham,CA,ON,5544377,POI3,485734.2855574249
3643,Saskatoon,CA,SK,5561978,POI1,484950.9316957284
3644,Thornhill,CA,ON,5563940,POI3,502698.38313706906
3645,Peace River,CA,AB,5564658,POI1,385696.0177176699
3646,Barrie,CA,ON,5571730,POI3,496630.19514785806
3647,Ottawa,CA,ON,5573089,POI3,170830.1069921832
3648,Calgary,CA,AB,5577590,POI1,283264.1326404948
3649,Toronto,CA,ON,5613677,POI3,510282.9094668875
3650,Windsor,CA,ON,4520202,POI3,839351.1438226353
3651,Kitchener,CA,ON,4523019,POI3,594709.544718911
3652,Thornhill,CA,ON,4533268,POI3,496349.22110135347
3653,Sherwood Park,CA,AB,4537942,POI1,13317.777273404281
3654,Calgary,CA,AB,4538202,POI1,277013.3529465776
3655,Edmonton,CA,AB,4540807,POI1,9311.903598067058
3656,Toronto,CA,ON,4542053,POI3,505728.2087703003
3657,London,CA,ON,4550175,POI3,671353.2920706137
3658,Calgary,CA,AB,4554621,POI1,272860.09433553787
3659,Guelph,CA,ON,4554791,POI3,573272.8103037433
3660,Kanata,CA,ON,4564984,POI3,179969.05751047397
3661,Beloeil,CA,QC,4573826,POI3,29052.802920391263
3662,Thunder Bay,CA,ON,4573996,POI3,1231655.7042597486
3663,Edmonton,CA,AB,4592290,POI1,10746.85869568755
3664,Calgary,CA,AB,4598923,POI1,275709.3876254428
3665,Newmarket,CA,ON,4599052,POI3,494323.4320347607
3666,Toronto,CA,ON,4630476,POI3,504003.50189519644
3667,Calgary,CA,AB,4648402,POI1,294857.82032359915
3668,Thornhill,CA,ON,4661723,POI3,502698.38313706906
3669,Calgary,CA,AB,4665678,POI1,267310.14063979866
3670,Edmonton,CA,AB,4688442,POI1,15854.184852395432
3671,Montréal,CA,QC,4704077,POI3,1758.3679835372063
3672,Thornhill,CA,ON,4707884,POI3,502698.38313706906
3673,Saint-Constant,CA,QC,4711354,POI3,17216.202015318653
3674,Calgary,CA,AB,4722549,POI1,275873.1066786864
3675,Kitchener,CA,ON,4727198,POI3,597378.7433319631
3676,North York,CA,ON,4727310,POI3,501817.6249340187
3677,Stony Plain,CA,AB,4735559,POI1,33674.93832402107
3678,Edmonton,CA,AB,4754934,POI1,5397.256992292876
3679,Niagara Falls,CA,ON,4764435,POI3,516622.15608131373
3680,Burlington,CA,ON,4771360,POI3,546209.7738359557
3681,Airdrie,CA,AB,4773025,POI1,252170.58776931887
3682,Edmonton,CA,AB,4782463,POI1,8318.74456983267
3683,Toronto,CA,ON,4783513,POI3,503723.28416426067
3684,North York,CA,ON,4791907,POI3,509585.4831131538
3685,Calgary,CA,AB,4792810,POI1,278938.42581660784
3686,Newmarket,CA,ON,4796104,POI3,492533.3200844091
3687,Richmond Hill,CA,ON,4797846,POI3,498563.62463267625
3688,Burlington,CA,ON,4814072,POI3,551956.8593303344
3689,Toronto,CA,ON,4828393,POI3,505204.2533293863
3690,Barrie,CA,ON,4829578,POI3,496630.19514785806
3691,Montréal,CA,QC,4841701,POI3,9117.115951696907
3692,Toronto,CA,ON,4853907,POI3,505841.03610672115
3693,Burlington,CA,ON,4858274,POI3,551956.8593303344
3694,Calgary,CA,AB,4882660,POI1,279823.2450880281
3695,Beechville,CA,NS,4893806,POI4,74497.25913903177
3696,Edmonton,CA,AB,4896965,POI1,7174.704855255869
3697,Calgary,CA,AB,4907085,POI1,284097.85464995867
3698,Stony Plain,CA,AB,4929620,POI1,43241.738284800165
3699,North Vancouver,CA,BC,4953550,POI1,811486.7585429387
3700,Montréal,CA,QC,4982123,POI3,2205.0525655979204
3701,Mississauga,CA,ON,4983333,POI3,533364.6086669115
3702,Saint Albert,CA,AB,4989223,POI1,13565.610819469633
3703,Calgary,CA,AB,4995365,POI1,275905.3959119666
3704,Toronto,CA,ON,4997098,POI3,503727.5302843575
3705,Calgary,CA,AB,5002496,POI1,281765.66561711
3706,Etobicoke,CA,ON,5004744,POI3,516356.0714022458
3707,Calgary,CA,AB,5019697,POI1,279012.29578101105
3708,Winnipeg,CA,MB,5021456,POI1,1193153.07482913
3709,Kitchener,CA,ON,5047152,POI3,595620.6479676313
3710,Calgary,CA,AB,5068112,POI1,279823.2450880281
3711,Ottawa,CA,ON,5070628,POI3,168004.61423561472
3712,Calgary,CA,AB,5071031,POI1,275840.6643288327
3713,North York,CA,ON,5082060,POI3,510432.64667574567
3714,Edmonton,CA,AB,5085340,POI1,5103.4456406069685
3715,Brantford,CA,ON,5088896,POI3,590218.9157995646
3716,Calgary,CA,AB,5097265,POI1,288884.2493832132
3717,Toronto,CA,ON,5108310,POI3,508482.7813631094
3718,Sherwood Park,CA,AB,5118295,POI1,13414.178429574773
3719,York,CA,ON,5123823,POI3,512101.9825243734
3720,Calgary,CA,AB,5143424,POI1,272730.9273295543
3721,Edmonton,CA,AB,5148916,POI1,8681.914363831229
3722,Toronto,CA,ON,5153326,POI3,503727.5302843575
3723,Richmond Hill,CA,ON,5154104,POI3,499387.9288623391
3724,Calgary,CA,AB,5169583,POI1,284711.7970394977
3725,Red Deer,CA,AB,5174297,POI1,143940.1668960184
3726,Burlington,CA,ON,5175091,POI3,546209.7738359557
3727,Oakville,CA,ON,5176007,POI3,544651.313300127
3728,Richmond Hill,CA,ON,5204023,POI3,495840.14074532996
3729,Ponoka,CA,AB,5211342,POI1,97750.67672856
3730,Sherwood Park,CA,AB,5218371,POI1,15629.890824899026
3731,Uxbridge,CA,ON,5227289,POI3,466161.5204215868
3732,Calgary,CA,AB,5236989,POI1,298385.48410589225
3733,Montréal,CA,QC,5238358,POI3,8554.405138539141
3734,Calgary,CA,AB,5242726,POI1,277313.8001630848
3735,Edmonton,CA,AB,5257111,POI1,8848.460337240087
3736,Oshawa,CA,ON,5262043,POI3,452193.9326075603
3737,Calgary,CA,AB,5263379,POI1,288182.444010423
3738,Peterborough,CA,ON,5280991,POI3,399137.38440306816
3739,Scarborough,CA,ON,5281998,POI3,492771.32153968595
3740,Toronto,CA,ON,5286674,POI3,508070.21124906756
3741,Calgary,CA,AB,5293789,POI1,277472.3140182742
3742,Calgary,CA,AB,5316493,POI1,272754.09462281177
3743,Scarborough,CA,ON,5322100,POI3,493172.1684309388
3744,Airdrie,CA,AB,5332404,POI1,252606.2154495017
3745,Toronto,CA,ON,5347549,POI3,507174.9434252782
3746,Peterborough,CA,ON,5352145,POI3,397887.7145520592
3747,Kentville,CA,NS,5370008,POI4,100515.58970012015
3748,Airdrie,CA,AB,5374801,POI1,251668.09158463916
3749,Innisfail,CA,AB,5375274,POI1,171803.1605985929
3750,Edmonton,CA,AB,5387985,POI1,13561.031917871804
3751,Mississauga,CA,ON,5392559,POI3,525447.477200795
3752,Calgary,CA,AB,5394394,POI1,273655.29708635306
3753,Newmarket,CA,ON,5397784,POI3,495124.34969252563
3754,Saskatoon,CA,SK,5401129,POI1,480734.4500350777
3755,Lacombe,CA,AB,5412694,POI1,120904.80095535323
3756,Calgary,CA,AB,5423620,POI1,296845.8359950424
3757,Saskatoon,CA,SK,5425936,POI1,480734.4500350777
3758,Orillia,CA,ON,5435307,POI3,470545.08632024797
3759,North York,CA,ON,5439191,POI3,507648.514738061
3760,Mississauga,CA,ON,5442615,POI3,535377.5862489444
3761,Winnipeg,CA,MB,5451029,POI1,1202710.8981832603
3762,Red Deer,CA,AB,5456989,POI1,143940.1668960184
3763,Saskatoon,CA,SK,5482240,POI1,484544.38395510695
3764,Richmond,CA,BC,5485120,POI1,826787.9060360144
3765,Newmarket,CA,ON,5509728,POI3,492354.4973888291
3766,Stettler,CA,AB,5510552,POI1,145422.99115316046
3767,Toronto,CA,ON,5512343,POI3,507590.1725237497
3768,Burnaby,CA,BC,5529778,POI1,815544.5103238054
3769,Corner Brook,CA,NL,5530626,POI4,581008.1141373089
3770,Windsor,CA,ON,5576498,POI3,830301.8286332301
3771,Montréal,CA,QC,5579325,POI3,2516.5033594111947
3772,Red Deer,CA,AB,5583451,POI1,143986.68527675318
3773,Longueuil,CA,QC,5590274,POI3,5038.086733617379
3774,Calgary,CA,AB,5592799,POI1,271100.6287555005
3775,Etobicoke,CA,ON,5600078,POI3,516090.3406186901
3776,Regina,CA,SK,5601951,POI1,696646.0638390775
3777,Toronto,CA,ON,5609460,POI3,501772.36320996506
3778,Calgary,CA,AB,4528557,POI1,297394.5447883087
3779,Toronto,CA,ON,4542519,POI3,502693.9756492219
3780,Saint-Laurent,CA,QC,4555409,POI3,9458.003326766133
3781,Calgary,CA,AB,4560318,POI1,277313.8001630848
3782,Barrie,CA,ON,4560361,POI3,499656.9501262171
3783,Pickering,CA,ON,4569004,POI3,478592.4563314314
3784,Montréal,CA,QC,4587272,POI3,2645.33525186112
3785,Calgary,CA,AB,4591323,POI1,282662.8457525783
3786,Saint-Laurent,CA,QC,4630780,POI3,11377.53254228956
3787,Edmonton,CA,AB,4636469,POI1,5180.252223490699
3788,Hampton,CA,NB,4637021,POI4,204269.77355150593
3789,Ottawa,CA,ON,4645760,POI3,160614.0594730807
3790,Calgary,CA,AB,4648114,POI1,294485.58068668656
3791,Kanata,CA,ON,4651173,POI3,179969.05751047397
3792,Mississauga,CA,ON,4677122,POI3,528504.6202081767
3793,Calgary,CA,AB,4687038,POI1,272074.4469756266
3794,Edmonton,CA,AB,4688570,POI1,15854.184852395432
3795,Edmonton,CA,AB,4693940,POI1,9614.488908767162
3796,Toronto,CA,ON,4698572,POI3,503197.65537723363
3797,Red Deer,CA,AB,4705172,POI1,141457.2022947378
3798,Calgary,CA,AB,4707979,POI1,285103.1362121066
3799,Moncton,CA,NB,4712554,POI4,157427.06248876554
3800,Calgary,CA,AB,4744752,POI1,291549.15025486215
3801,Toronto,CA,ON,4754588,POI3,502687.74524871487
3802,Burlington,CA,ON,4763989,POI3,549859.6710458721
3803,Calgary,CA,AB,4767967,POI1,279823.2450880281
3804,Edmonton,CA,AB,4773435,POI1,15237.724944088028
3805,Edmonton,CA,AB,4781633,POI1,10959.589078950832
3806,Toronto,CA,ON,4784942,POI3,504464.46273194544
3807,Saint-Laurent,CA,QC,4785298,POI3,9465.320610898763
3808,Milton,CA,ON,4788158,POI3,547877.2685732964
3809,Edmonton,CA,AB,4790940,POI1,1034.3902455356108
3810,Toronto,CA,ON,4795722,POI3,504622.6622417968
3811,Edmonton,CA,AB,4813675,POI1,4521.619458759352
3812,Edmonton,CA,AB,4819481,POI1,15300.0199179721
3813,Toronto,CA,ON,4823433,POI3,508276.73128543794
3814,Burlington,CA,ON,4824694,POI3,547461.824560909
3815,Calgary,CA,AB,4833036,POI1,272074.4469756266
3816,Sherwood Park,CA,AB,4833763,POI1,13317.777273404281
3817,Windsor,CA,ON,4833921,POI3,832955.9044776654
3818,Saint-Constant,CA,QC,4839970,POI3,17216.202015318653
3819,Calgary,CA,AB,4841248,POI1,293048.15134056093
3820,Calgary,CA,AB,4841532,POI1,293117.0602668809
3821,Airdrie,CA,AB,4861221,POI1,251668.09158463916
3822,Montréal,CA,QC,4864629,POI3,3948.235315687122
3823,Mississauga,CA,ON,4875885,POI3,528933.7177796273
3824,Woodbridge,CA,ON,4888357,POI3,510891.01480208983
3825,Edmonton,CA,AB,4892676,POI1,6176.108874723947
3826,Windsor,CA,ON,4894185,POI3,835172.909814193
3827,Thornhill,CA,ON,4901804,POI3,502698.38313706906
3828,Edmonton,CA,AB,4913427,POI1,5416.846823606217
3829,Brampton,CA,ON,4915223,POI3,523094.1867433666
3830,Calgary,CA,AB,4916238,POI1,279545.5000428423
3831,Sydney,CA,NS,4917608,POI4,258991.93527165626
3832,Toronto,CA,ON,4939273,POI3,515571.300061879
3833,Toronto,CA,ON,4940759,POI3,507259.0169915651
3834,North York,CA,ON,4949095,POI3,501817.6249340187
3835,Calgary,CA,AB,4957892,POI1,282662.8457525783
3836,Edmonton,CA,AB,4971931,POI1,10250.533391230514
3837,Calgary,CA,AB,5013669,POI1,273655.29708635306
3838,Ponoka,CA,AB,5014892,POI1,97001.02412868426
3839,Scarborough,CA,ON,5019138,POI3,495437.5044956918
3840,Calgary,CA,AB,5019886,POI1,285111.329598072
3841,Winnipeg,CA,MB,5021614,POI1,1193153.07482913
3842,Mississauga,CA,ON,5047854,POI3,535377.5862489444
3843,Kingston,CA,ON,5050092,POI3,274219.70442478225
3844,Red Deer,CA,AB,5053400,POI1,145898.38023577796
3845,Richmond Hill,CA,ON,5090033,POI3,498674.2388480281
3846,Okotoks,CA,AB,5101427,POI1,315373.9265780505
3847,Toronto,CA,ON,5112202,POI3,507174.9434252782
3848,Regina,CA,SK,5134482,POI1,694382.2594140798
3849,Mississauga,CA,ON,5163218,POI3,529056.6985416564
3850,Toronto,CA,ON,5164128,POI3,505872.9415325946
3851,Sherwood Park,CA,AB,5165900,POI1,13317.777273404281
3852,Calgary,CA,AB,5174923,POI1,279464.90023715154
3853,Montréal,CA,QC,5189695,POI3,4853.819444560553
3854,Calgary,CA,AB,5192636,POI1,272074.4469756266
3855,North York,CA,ON,5194246,POI3,496904.02648129966
3856,Beaumont,CA,AB,5211696,POI1,21676.35282485682
3857,Calgary,CA,AB,5214999,POI1,295172.2121936632
3858,Vancouver,CA,BC,5215721,POI1,817147.3491610937
3859,Edmonton,CA,AB,5227781,POI1,6176.108874723947
3860,Red Deer,CA,AB,5249381,POI1,145898.38023577796
3861,Calgary,CA,AB,5249987,POI1,281683.60939876974
3862,Calgary,CA,AB,5256000,POI1,272074.4469756266
3863,Thornhill,CA,ON,5266540,POI3,496349.22110135347
3864,Winnipeg,CA,MB,5274961,POI1,1187993.4493657374
3865,Surrey,CA,BC,5276871,POI1,809497.8772575326
3866,Edmonton,CA,AB,5294232,POI1,717.2295479743658
3867,Calgary,CA,AB,5299121,POI1,280765.58157069556
3868,Plateau-Mont-Royal,CA,QC,5300439,POI3,4754.816417499916
3869,Saint Catharines,CA,ON,5303010,POI3,523413.1708207613
3870,Winnipeg,CA,MB,5315059,POI1,1194333.3385677622
3871,Calgary,CA,AB,5317710,POI1,284070.2426894568
3872,Saint-Georges,CA,QC,5322283,POI3,235257.42402926183
3873,Calgary,CA,AB,5327038,POI1,272074.4469756266
3874,Calgary,CA,AB,5333062,POI1,285111.329598072
3875,Newmarket,CA,ON,5355721,POI3,492533.3200844091
3876,Toronto,CA,ON,5383366,POI3,507925.9118333028
3877,Thorold,CA,ON,5395988,POI3,522838.1502239984
3878,Bowmanville,CA,ON,5409810,POI3,443976.3605114451
3879,Calgary,CA,AB,5413290,POI1,290326.4813685335
3880,Calgary,CA,AB,5444349,POI1,280852.37066136725
3881,Thornhill,CA,ON,5446344,POI3,496349.22110135347
3882,Calgary,CA,AB,5453139,POI1,282573.7306154909
3883,Richmond,CA,BC,5484523,POI1,831532.034231734
3884,Lethbridge,CA,AB,5486137,POI1,430194.92688164575
3885,Orillia,CA,ON,5491527,POI3,471893.657773839
3886,Scarborough,CA,ON,5494520,POI3,489053.7518107278
3887,Airdrie,CA,AB,5497690,POI1,254606.4649867479
3888,Cranberry Portage,CA,MB,5499588,POI1,797983.5804692734
3889,Windsor,CA,ON,5500718,POI3,840753.4890680128
3890,Saskatoon,CA,SK,5555865,POI1,480734.4500350777
3891,Lower Sackville,CA,NS,5580699,POI4,61022.46410085209
3892,Kingston,CA,ON,5583718,POI3,264697.45011414826
3893,Toronto,CA,ON,5593963,POI3,513097.9492548288
3894,Calgary,CA,AB,5606170,POI1,288884.2493832132
3895,Delta,CA,BC,5608610,POI1,833301.7654228541
3896,Ottawa,CA,ON,5613304,POI3,163508.43205386223
3897,Edmonton,CA,AB,4525479,POI1,13296.338271103703
3898,Brampton,CA,ON,4527443,POI3,530299.7051262896
3899,Markham,CA,ON,4529001,POI3,492110.4086830144
3900,Latchford,CA,ON,4532884,POI3,518841.7304642725
3901,Newmarket,CA,ON,4537367,POI3,494323.4320347607
3902,Toronto,CA,ON,4555080,POI3,501608.5394353158
3903,North Bay,CA,ON,4566692,POI3,457979.23163991625
